      Source    Campaign     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_snow  Min_snow  Max_snow   SD_snow Avg_thunc Min_thunc Max_thunc  SD_thunc Avg_thkns Min_thkns Max_thkns  SD_thkns
IceBridge-V2 2010-GrnlV2  15010040   2010   92.5   92.5   92.5      4   74.16  -86.32   74.15   74.17  -86.93  -85.30     23       590      0.10      0.00      0.54      0.07      1.15      0.40      1.65      0.18      2.69      0.14     12.05      1.79
IceBridge-V2 2010-GrnlV2  15010041   2010   83.6   83.5   83.7      3   85.04  -74.35   84.79   85.24  -76.49  -71.83     48      1212      0.28      0.01      1.10      0.15      0.74      0.48      1.42      0.18      3.17      0.18     14.49      1.92
IceBridge-V2 2010-GrnlV2  15010042   2010   83.5   83.5   83.5      3   84.79  -69.37   84.65   84.96  -71.81  -67.66     29       735      0.29      0.04      1.00      0.13      0.63      0.49      1.29      0.09      2.85      0.80     10.33      1.40
IceBridge-V2 2010-GrnlV2  15010043   2010   83.5   83.5   83.5      3   84.44  -65.26   84.31   84.65  -67.65  -63.97     23       589      0.27      0.00      0.81      0.14      0.79      0.49      1.35      0.13      3.37      0.30     12.86      2.02
IceBridge-V2 2010-GrnlV2  15010044   2010   92.5   92.5   92.5      4   74.26  -80.03   74.21   74.29  -81.12  -79.37     28       725      0.14      0.00      0.98      0.13      1.26      0.41      1.94      0.26      3.08      0.15     11.86      1.98
IceBridge-V2 2010-GrnlV2  15010045   2010   83.5   83.5   83.5      3   84.16  -62.46   84.00   84.31  -63.97  -61.05     35       895      0.24      0.00      0.77      0.15      0.82      0.69      1.51      0.09      3.57      0.11     14.59      2.02
IceBridge-V2 2010-GrnlV2  15010046   2010   94.6   94.6   94.6      4   74.61 -144.11   74.43   74.79 -144.67 -143.62     77      1939      0.21      0.00      0.65      0.11      1.01      0.59      1.25      0.10      2.12      0.16      7.26      1.06
IceBridge-V2 2010-GrnlV2  15010047   2010   94.6   94.6   94.6      4   74.96 -143.14   74.79   75.16 -143.62 -142.60     81      2037      0.20      0.01      0.81      0.11      0.70      0.40      1.00      0.09      1.87      0.11      7.42      0.86
IceBridge-V2 2010-GrnlV2  15010048   2010   94.6   94.6   94.6      4   75.33 -142.12   75.16   75.52 -142.60 -141.53     65      1641      0.19      0.00      0.67      0.11      0.54      0.39      0.85      0.06      1.94      0.10      7.30      1.05
IceBridge-V2 2010-GrnlV2  15010049   2010   94.6   94.6   94.6      4   75.72 -140.93   75.52   75.88 -141.53 -140.40     59      1486      0.20      0.00      0.73      0.10      0.51      0.40      1.23      0.06      2.00      0.08     12.59      1.08
IceBridge-V2 2010-GrnlV2  15010050   2010   94.6   94.6   94.6      4   76.07 -139.79   75.88   76.24 -140.40 -139.23     70      1758      0.20      0.01      0.57      0.10      0.50      0.39      0.74      0.06      2.16      0.12      6.73      1.09
IceBridge-V2 2010-GrnlV2  15010051   2010   94.6   94.6   94.6      4   76.41 -138.63   76.24   76.59 -139.22 -137.99     48      1214      0.22      0.00      0.69      0.12      0.54      0.40      0.91      0.08      2.89      0.18      8.80      1.45
IceBridge-V2 2010-GrnlV2  15010052   2010   94.6   94.6   94.6      4   76.86 -136.97   76.59   76.93 -137.98 -136.68     24       621      0.23      0.01      0.73      0.12      0.53      0.38      1.18      0.08      2.55      0.09     11.93      1.32
IceBridge-V2 2010-GrnlV2  15010053   2010   94.6   94.6   94.6      4   77.09 -136.05   76.93   77.27 -136.68 -135.31     76      1910      0.23      0.00      1.19      0.13      0.55      0.39      1.74      0.11      2.73      0.35     17.46      1.76
IceBridge-V2 2010-GrnlV2  15010054   2010   94.6   94.6   94.6      4   77.44 -134.59   77.27   77.60 -135.31 -133.86     82      2067      0.20      0.00      0.86      0.13      0.56      0.39      1.23      0.10      3.18      0.21     12.30      1.69
IceBridge-V2 2010-GrnlV2  15010055   2010   94.6   94.6   94.7      4   77.77 -133.09   77.60   77.93 -133.86 -132.34     80      2011      0.22      0.00      0.78      0.13      0.58      0.38      1.30      0.12      3.46      0.07     13.50      1.88
